Keyword,Screen_Name,Text,Created_At_Year,Created_At_Month,Retweeted,Retweet_Count,Favorited,Favorite_Count
#LikeAGirl,BleuTai,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2013,Jan,False,3867,False,0
#LikeAGirl,godhoseok,RT @Always: It’s right here @hellosylviaa! Let’s make emojis as unstoppable as girls! #LikeAGirl https://t.co/yEsyQlzADc,2012,Feb,False,44,False,0
#LikeAGirl,Marisa_Isabel96,|RT @Always: Girls send over a BILLION emojis every day. 👸💄👰. But do these emojis represent them? Watch &amp; share: #LIKEAGIRL
https://t.co/cH1…|,2010,Apr,False,1230,False,0
#LikeAGirl,Brighterlitz,RT @TwitterWomen: Let’s make emojis as unstoppable as girls! What girl emoji do you want to see? #LikeAGirl https://t.co/3j6NN6pmXZ,2010,Aug,False,25,False,0
#LikeAGirl,OfficialFox007,I want girl to be represented!! And i want people to know that girls can be nerds and gamers to!! #LikeAGirl #LetGirlsLearn @Always &lt;3,2014,Aug,False,0,False,5
#LikeAGirl,ItsJustMeConnie,RT @ParadeMagazine: https://t.co/9l8NI5fKQO Exclusive: Always #LikeAGirl Director’s Cut Video https://t.co/GlEaBjZrtL https://t.co/u9PDwoGs…,2009,Mar,False,2,False,0
#LikeAGirl,T_PLAC,#LadySuperHero Let's make emojis as unstoppable as girls. What girl emoji do you want to see? #LikeAGirl https://t.co/PLxKx9NHlK,2009,Apr,False,0,False,0
#LikeAGirl,RickLawson1,|RT @Always: Girls can do amazing things #LikeAGirl – let’s make emojis as unstoppable as girls! Watch &amp; share.
https://t.co/x8GtxWHTMc|,2008,Oct,False,32,False,0
#LikeAGirl,Looklocally,|RT @Always: Girls can do amazing things #LikeAGirl – let’s make emojis as unstoppable as girls! Watch &amp; share.
https://t.co/x8GtxWHTMc|,2014,Jan,False,32,False,0
#LikeAGirl,Brighterlitz,RT @GlblCtzn: Watch girls react to sexist emojis in the new #LikeAGirl video—https://t.co/RIJsXm6rbq https://t.co/YOQbh3Kt35,2010,Aug,False,12,False,0
#LikeAGirl,TheHayyikaz,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2013,Jan,False,3867,False,0
#LikeAGirl,_lalaladonna_,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2011,Jan,False,3867,False,0
#LikeAGirl,hickmanroy1995,I liked a @YouTube video https://t.co/lCUyXB5iIb Re:#LikeAGirl,2013,Nov,False,0,False,0
#LikeAGirl,soundbitesiren,Love the line: Don't let anyone put you in a gold bikini...#girlpower #LikeAGirl #girlboss  https://t.co/qzN54q4Dk7,2008,Nov,False,0,False,5
#LikeAGirl,anthonymelia87,I liked a @YouTube video https://t.co/TFO8PRvA0J Re:#LikeAGirl,2014,Jan,False,0,False,0
#LikeAGirl,olinedavis,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2014,Sep,False,3867,False,0
#LikeAGirl,olinedavis,|RT @Always: Girls send over a BILLION emojis every day. 👸💄👰. But do these emojis represent them? Watch &amp; share: #LIKEAGIRL
https://t.co/cH1…|,2014,Sep,False,1230,False,0
#LikeAGirl,_StarKillinEm,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2009,Oct,False,3867,False,0
#LikeAGirl,_StarKillinEm,RT @FLOTUS: Hey @Always! We would love to see a girl studying emoji. Education empowers girls around the world. #LetGirlsLearn #LikeAGirl,2009,Oct,False,1784,False,0
#LikeAGirl,fsueileen92,|@Always we want a gymnast emoji! 1 of few sports not represented at all! 😔 Biles, Douglas, Retton, etc. inspire generations. #LikeAGirl !!|,2014,Mar,False,0,False,0
#LikeAGirl,olinedavis,RT @FLOTUS: Hey @Always! We would love to see a girl studying emoji. Education empowers girls around the world. #LetGirlsLearn #LikeAGirl,2014,Sep,False,1784,False,0
#LikeAGirl,alynicole2000,|RT @Always: Girls send over a BILLION emojis every day. 👸💄👰. But do these emojis represent them? Watch &amp; share: #LIKEAGIRL
https://t.co/cH1…|,2014,Mar,False,1230,False,0
#LikeAGirl,RickLawson1,@moffittk @mtlederman @Always ran a great tweet on women and emojiis. Here's the link and hashtag: https://t.co/I0I1OgnG1o #LikeAGirl,2008,Oct,False,0,False,2
#LikeAGirl,briannapatrice_,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2014,Apr,False,3867,False,0
#LikeAGirl,fsueileen92,|RT @Always: We like emojis a lot, but do they represent girls? Watch and find out! #LikeAGirl
https://t.co/a5uvNrIapW|,2014,Mar,False,434,False,0
#LikeAGirl,KaitlynBirkholz,|RT @Always: 76% of girls think female emojis shouldn't only be portrayed doing feminine activities. Watch &amp; share! #LikeAGirl
https://t.co/…|,2011,May,False,632,False,0
#LikeAGirl,_samantha12,@Always can you please do a girl wrestling? #LikeAGirl,2013,Sep,False,0,False,0
#LikeAGirl,niallftperriee,THIS THOUGH 👌🏻👌🏻👌🏻 #LikeAGirl  https://t.co/DmjyyhkDGb,2009,Apr,False,0,False,0
#LikeAGirl,aamir7149,|RT @Always: We like emojis a lot, but do they represent girls? Watch and find out! #LikeAGirl
https://t.co/a5uvNrIapW|,2010,Jun,False,434,False,0
#LikeAGirl,HBoone_2234,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2012,Nov,False,3867,False,0
#LikeAGirl,kilie_jayer,Always #LikeAGirl - Girl Emojis https://t.co/MDC4E1hhFR via @YouTube this is not fair its really cool watch it,2016,Feb,False,0,False,0
#LikeAGirl,yayraaaaa_H,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2011,Mar,False,3867,False,0
#LikeAGirl,TickleMEArri,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2012,Feb,False,3867,False,0
#LikeAGirl,__juulaayy,|RT @Always: 76% of girls think female emojis shouldn't only be portrayed doing feminine activities. Watch &amp; share! #LikeAGirl
https://t.co/…|,2012,Oct,False,632,False,0
#LikeAGirl,Satiieee_,|RT @Always: 76% of girls think female emojis shouldn't only be portrayed doing feminine activities. Watch &amp; share! #LikeAGirl
https://t.co/…|,2011,Dec,False,632,False,0
#LikeAGirl,yenvlee,RT @GlblCtzn: Watch girls react to sexist emojis in the new #LikeAGirl video—https://t.co/RIJsXm6rbq https://t.co/YOQbh3Kt35,2011,Aug,False,12,False,0
#LikeAGirl,rachaelgalvannn,|RT @Always: Girls can do amazing things #LikeAGirl – let’s make emojis as unstoppable as girls! Watch &amp; share.
https://t.co/x8GtxWHTMc|,2012,Jul,False,32,False,0
#LikeAGirl,rachaelgalvannn,I want a girl cop emoji or maybe even a secret agent girl! #LikeAGirl #Always,2012,Jul,False,0,False,0
#LikeAGirl,AnnaCluett,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2014,May,False,3867,False,0
#LikeAGirl,Mikmak_2960,RT @Always: It’s right here @hellosylviaa! Let’s make emojis as unstoppable as girls! #LikeAGirl https://t.co/yEsyQlzADc,2015,Jul,False,44,False,0
#LikeAGirl,arifalbo,Ad on a youtube vid https://t.co/A9vgn8Gkcs I actually watched it all not sure how I feel are emojis so important? #implicitbias? #LikeAGirl,2015,Oct,False,0,False,0
#LikeAGirl,sianiiixo_,|RT @Always: Girls send over a BILLION emojis every day. 👸💄👰. But do these emojis represent them? Watch &amp; share: #LIKEAGIRL
https://t.co/cH1…|,2012,Dec,False,1230,False,0
#LikeAGirl,elliechow,Guess who joined the muscle up club! #crossfitopen #barmuscleup #16.3 #likeagirl @ FA CrossFit https://t.co/zuP4NS3NsI,2009,May,False,0,False,1
#LikeAGirl,NicoleLMcKenna,|"It really is true though, all the emojis really are men" says my 12 yo daughter #likeagirl #unstoppablegirlemojis https://t.co/nfU5jNdZLA|,2009,Nov,False,0,False,1
#LikeAGirl,JamesGriffin64,I liked a @YouTube video https://t.co/B1SInSBBCf Re:#LikeAGirl,2015,Jul,False,0,False,0
#LikeAGirl,iamhashley,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2014,May,False,3867,False,0
#LikeAGirl,christinamc29,|RT @Always: 76% of girls think female emojis shouldn't only be portrayed doing feminine activities. Watch &amp; share! #LikeAGirl
https://t.co/…|,2012,Feb,False,632,False,0
#LikeAGirl,jayne_pinder,|RT @Always: Girls send over a BILLION emojis every day. 👸💄👰. But do these emojis represent them? Watch &amp; share: #LIKEAGIRL
https://t.co/cH1…|,2011,Nov,False,1230,False,0
#LikeAGirl,jas_rivera21,|RT @Always: Girls send over a BILLION emojis every day. 👸💄👰. But do these emojis represent them? Watch &amp; share: #LIKEAGIRL
https://t.co/cH1…|,2015,Sep,False,1230,False,0
#LikeAGirl,LulusUmi09,RT @FLOTUS: Hey @Always! We would love to see a girl studying emoji. Education empowers girls around the world. #LetGirlsLearn #LikeAGirl,2011,Jul,False,1784,False,0
#LikeAGirl,Chavahere,|RT @IDFSpokesperson: As commander of the #Cyber Defense situation room, Lt. V defies the glass ceiling. #LikeAGirl https://t.co/OIQ7RErBBT|,2012,Feb,False,90,False,0
#LikeAGirl,PatrickxMatty,RT @FLOTUS: Hey @Always! We would love to see a girl studying emoji. Education empowers girls around the world. #LetGirlsLearn #LikeAGirl,2012,Oct,False,1784,False,0
#LikeAGirl,jmiralimov,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2015,Jul,False,3867,False,0
#LikeAGirl,hailie_drake,|RT @Always: Girls can do amazing things #LikeAGirl – let’s make emojis as unstoppable as girls! Watch &amp; share.
https://t.co/x8GtxWHTMc|,2015,Dec,False,32,False,0
#LikeAGirl,ally4biomedsci,We need more #LikeAGirl emojis!!! https://t.co/h2poHE1hsJ https://t.co/fDfJdkMFQp,2016,Feb,False,0,False,0
#LikeAGirl,SeattleTobin,RT @Always: Thought you might also like this one ☺ @FLOTUS #LetGirlsLearn #LikeAGirl #IWD2016 https://t.co/OoQsN8NsCH,2011,Jun,False,104,False,0
#LikeAGirl,KarlaPSOficial,RT @EmWatson: My friend @lucywalkerfilm directed this: https://t.co/u7R5sAbD73 and it's bloody brilliant. Watch watch watch  #likeagirl #IW…,2013,Aug,False,1010,False,0
#LikeAGirl,_lauren_jeter_2,|RT @Always: 76% of girls think female emojis shouldn't only be portrayed doing feminine activities. Watch &amp; share! #LikeAGirl
https://t.co/…|,2015,Aug,False,632,False,0
#LikeAGirl,st4oh,|RT @Always: Girls send over a BILLION emojis every day. 👸💄👰. But do these emojis represent them? Watch &amp; share: #LIKEAGIRL
https://t.co/cH1…|,2015,Nov,False,1230,False,0
#LikeAGirl,mccoymags,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2013,Nov,False,3867,False,0
#LikeAGirl,Lets_brifriends,RT @Always: It’s right here @hellosylviaa! Let’s make emojis as unstoppable as girls! #LikeAGirl https://t.co/yEsyQlzADc,2013,Jan,False,44,False,0
#LikeAGirl,mylifeashay,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2015,Jun,False,3867,False,0
#LikeAGirl,AngelinaCity_,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2011,Mar,False,3867,False,0
#LikeAGirl,jadaann,RT @EllevateNtwk: Less Stereotypical Emojis Are The Latest Target For Always #LikeAGirl https://t.co/5Mf976PVMZ https://t.co/p5nIVDUflt,2009,Apr,False,1,False,0
#LikeAGirl,TrishVega_,I liked a @YouTube video https://t.co/N8OAZAbGzS Re:#LikeAGirl,2015,Apr,False,0,False,1
#LikeAGirl,tazimdamji,Let's make emojis as unstoppable as girls. What girl emoji do you want to see? #LikeAGirl https://t.co/Riyr4DQHyj,2010,Feb,False,0,False,3
#LikeAGirl,Devynsgirl,My #tomboy and me. #tmnt #mommyandme #mygirl #funnygirl #Memories #likeagirl https://t.co/B52pftX83J,2009,Apr,False,0,False,1
#LikeAGirl,LauraDt4,RT @Always: Thought you might also like this one ☺ @FLOTUS #LetGirlsLearn #LikeAGirl #IWD2016 https://t.co/OoQsN8NsCH,2011,Dec,False,104,False,0
#LikeAGirl,TPoliticalWolf,I liked a @YouTube video https://t.co/FjNXEhLWES Re:#LikeAGirl,2011,Jul,False,0,False,0
#LikeAGirl,BrieannaBober,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2012,Jun,False,3867,False,0
#LikeAGirl,JLParton7,How about a runner girl emoji?! #LikeAGirl #emoji #RunnerGirl https://t.co/onEbHV0qF1,2010,May,False,0,False,0
#LikeAGirl,CoolSocksMINAJ,Solid ass points #EXPLAIN @apple &gt;&gt;&gt; Always #LikeAGirl - Girl Emojis https://t.co/BTmSGUW9ub via @YouTube,2009,Jun,False,0,False,0
#LikeAGirl,snoopIasersnake,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2012,Jul,False,3867,False,0
#LikeAGirl,korilowes,I think I was a little excited after I made my first goal as a NCAA athlete. #LikeAGirl @HanoverWLAX https://t.co/RrREjDEn92,2014,Oct,False,0,False,5
#LikeAGirl,EllevateNtwk,Less Stereotypical Emojis Are The Latest Target For Always #LikeAGirl https://t.co/5Mf976PVMZ https://t.co/p5nIVDUflt,2009,May,False,1,False,1
#LikeAGirl,AussieAbz,|On live on Younow, my name on there is Abztheaussiechic #YouNowEditorsChoice #Younow #live #LikeAGirl|,2016,Feb,False,0,False,0
#LikeAGirl,vickidejoy,|The Obama ️girls are growing up #LikeAGirl @MichelleObama @FLOTUS 
https://t.co/7Tnl5kgyFR|,2011,Mar,False,1,False,1
#LikeAGirl,BlairBates_,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2011,Sep,False,3867,False,0
#LikeAGirl,bohodell,RT @Always: It’s right here @hellosylviaa! Let’s make emojis as unstoppable as girls! #LikeAGirl https://t.co/yEsyQlzADc,2013,Feb,False,44,False,0
#LikeAGirl,SavannahCrunch,|RT @Always: Girls send over a BILLION emojis every day. 👸💄👰. But do these emojis represent them? Watch &amp; share: #LIKEAGIRL
https://t.co/cH1…|,2012,Jun,False,1230,False,0
#LikeAGirl,SavannahCrunch,RT @FLOTUS: Hey @Always! We would love to see a girl studying emoji. Education empowers girls around the world. #LetGirlsLearn #LikeAGirl,2012,Jun,False,1784,False,0
#LikeAGirl,SavannahCrunch,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2012,Jun,False,3867,False,0
#LikeAGirl,malovichj,|Female emojis are limiting and stereotypical, a new #LikeAGirl video argues.|,2014,Dec,False,0,False,0
#LikeAGirl,Nickiazami99,|RT @Always: Girls can do amazing things #LikeAGirl – let’s make emojis as unstoppable as girls! Watch &amp; share.
https://t.co/x8GtxWHTMc|,2015,Jul,False,32,False,0
#LikeAGirl,MoreusOfficial,|SUPPORT FOR MY PAGE!!!! THANKS FAMILY 
#support #likeforfolow #LikeAGirl #likepage #supportpage #house #MusicFriday https://t.co/bz7kOCBnjq|,2016,Jan,False,0,False,1
#LikeAGirl,PaintingNorFolk,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2015,Dec,False,3867,False,0
#LikeAGirl,ElBarto192,@MrRepzion I cannot believe that this another #LikeAGirl video is encouraging girls to more lazy than ever. #WTF,2012,Apr,False,0,False,0
#LikeAGirl,ilovepieAP,I liked a @YouTube video https://t.co/VtQIiBXIv6 Re:#LikeAGirl,2011,Oct,False,0,False,0
#LikeAGirl,JessicaLynnF81,I liked a @YouTube video https://t.co/LYKvMPer4M Re:#LikeAGirl,2011,Aug,False,0,False,0
#LikeAGirl,MaaarisolGomezz,@taylorswift13 shaking my self off! #ShakeItOff #LikeAGirl #TaylorSwift and also I love my new haircut like tay's https://t.co/IReDiBLDAx,2014,Nov,False,0,False,0
#LikeAGirl,briblissfully,RT @FLOTUS: Hey @Always! We would love to see a girl studying emoji. Education empowers girls around the world. #LetGirlsLearn #LikeAGirl,2013,Jan,False,1784,False,0
#LikeAGirl,briblissfully,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2013,Jan,False,3867,False,0
#LikeAGirl,wtfcsteezy,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2015,Aug,False,3867,False,0
#LikeAGirl,GridironBeautie,Your biggest competition is the one in the mirror. #LikeAGirl #NFLFreeAgency #FridayFeeling https://t.co/Q8OhMK8Da2,2011,Jul,False,0,False,4
#LikeAGirl,Januarygirlie,RT @wm_health: I liked a @YouTube video https://t.co/xWQLeu1CKN Always #LikeAGirl,2014,Mar,False,1,False,0
#LikeAGirl,ssporters,A personal favorite from my @Etsy shop #handbags #fashion #etsy #ebay #Plastimagen2016 #LikeAGirl #TotalDivas #OMGB  https://t.co/o3kqx2M8y8,2009,May,False,0,False,0
#LikeAGirl,MissRobinson04,Let's make emojis as unstoppable as girls. What girl emoji do you want to see? #LikeAGirl https://t.co/dSnoQfZueI,2015,Apr,False,0,False,0
#LikeAGirl,mdedes2903,|RT @bieberfan4life6: To the people who make emojis,
Thanks for trying to make girls feel inferior to guys, we can do the professions that g…|,2011,Nov,False,1,False,0
#LikeAGirl,GridironBeautie,Does the menstrual cycle affect sporting performance #LikeAGirl #girlsmatter #healthyliving  https://t.co/HkwjfvLtNz,2011,Jul,False,0,False,1
#LikeAGirl,Oogoo_Sauce,I liked a @YouTube video https://t.co/mDfA6CTxqs Re:#LikeAGirl,2015,Jan,False,0,False,0
#LikeAGirl,AmbuhhKoski,|RT @Always: 76% of girls think female emojis shouldn't only be portrayed doing feminine activities. Watch &amp; share! #LikeAGirl
https://t.co/…|,2011,Dec,False,632,False,0
#LikeAGirl,ASL_the_PYT,|RT @Always: 76% of girls think female emojis shouldn't only be portrayed doing feminine activities. Watch &amp; share! #LikeAGirl
https://t.co/…|,2013,Apr,False,632,False,0
#LikeAGirl,supercuteandgay,RT @Always: It’s right here @hellosylviaa! Let’s make emojis as unstoppable as girls! #LikeAGirl https://t.co/yEsyQlzADc,2011,Jan,False,44,False,0
#LikeAGirl,KapitanAmy,|RT @Always: Girls send over a BILLION emojis every day. 👸💄👰. But do these emojis represent them? Watch &amp; share: #LIKEAGIRL
https://t.co/cH1…|,2014,Mar,False,1230,False,0
#LikeAGirl,zee_art_,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2016,Jan,False,3867,False,0
#LikeAGirl,lindsayhorner48,I saw this video in composition today and I just really liked it and wanted to share it #LikeAGirl https://t.co/JLf0cSj2dQ,2012,Apr,False,0,False,3
#LikeAGirl,airalalaa,RT @Always: It’s right here @hellosylviaa! Let’s make emojis as unstoppable as girls! #LikeAGirl https://t.co/yEsyQlzADc,2014,Mar,False,44,False,0
#LikeAGirl,MsAliciaMack,RT @WomensFundofLI: More Female Math and Science Teachers Increase Likelihood Girls Pursue STEM #GirlsInSTEM #LikeAGirl https://t.co/sXbTw9…,2009,Jul,False,3,False,0
#LikeAGirl,ItsAMckflurry,RT @Always: It’s right here @hellosylviaa! Let’s make emojis as unstoppable as girls! #LikeAGirl https://t.co/yEsyQlzADc,2010,Mar,False,44,False,0
#LikeAGirl,dimples_vibes24,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2013,Dec,False,3867,False,0
#LikeAGirl,SammSanity,I liked a @YouTube video https://t.co/vOoIuv3tH1 Re:#LikeAGirl,2013,Jul,False,0,False,0
#LikeAGirl,lily14_xoxo,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2012,Dec,False,3867,False,0
#LikeAGirl,jenlynlo,|Let's make emojis as unstoppable as girls. What girl emoji do you want to see? #LikeAGirl
https://t.co/C0Ht4PRmr4|,2010,Oct,False,0,False,0
#LikeAGirl,yagurlsusie,|RT @Always: Girls send over a BILLION emojis every day. 👸💄👰. But do these emojis represent them? Watch &amp; share: #LIKEAGIRL
https://t.co/cH1…|,2014,Dec,False,1230,False,0
#LikeAGirl,EMMAJHAMMER,|RT @Always: Girls send over a BILLION emojis every day. 👸💄👰. But do these emojis represent them? Watch &amp; share: #LIKEAGIRL
https://t.co/cH1…|,2013,Sep,False,1230,False,0
#LikeAGirl,whitneyhuling,|A girl playing volleyball. ✨ Or a girl running track. 😌
#LikeAGirl|,2013,Apr,False,0,False,0
#LikeAGirl,ehyazzz,|RT @Always: Girls send over a BILLION emojis every day. 👸💄👰. But do these emojis represent them? Watch &amp; share: #LIKEAGIRL
https://t.co/cH1…|,2014,Jun,False,1230,False,0
#LikeAGirl,nicholalampe,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2010,Feb,False,3867,False,0
#LikeAGirl,RevuiRasseru,#LikeAGirl videos from @Always are annoying as fuck. I understand the first one but the emoji one? Give me a fucking break.,2015,Jul,False,0,False,0
#LikeAGirl,LauraDt4,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2011,Dec,False,3867,False,0
#LikeAGirl,LauraDt4,RT @FLOTUS: Hey @Always! We would love to see a girl studying emoji. Education empowers girls around the world. #LetGirlsLearn #LikeAGirl,2011,Dec,False,1784,False,0
#LikeAGirl,LauraDt4,|RT @Always: Girls send over a BILLION emojis every day. 👸💄👰. But do these emojis represent them? Watch &amp; share: #LIKEAGIRL
https://t.co/cH1…|,2011,Dec,False,1230,False,0
#LikeAGirl,bandsaddict51,|RT @Always: Girls can do amazing things #LikeAGirl – let’s make emojis as unstoppable as girls! Watch &amp; share.
https://t.co/x8GtxWHTMc|,2014,Apr,False,32,False,0
#LikeAGirl,laritzzza,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2014,Oct,False,3867,False,0
#LikeAGirl,cheerdream17,#LikeAGirl a girl bass  guitar player would be awesome,2015,Jun,False,0,False,1
#LikeAGirl,laritzzza,|RT @Always: Girls send over a BILLION emojis every day. 👸💄👰. But do these emojis represent them? Watch &amp; share: #LIKEAGIRL
https://t.co/cH1…|,2014,Oct,False,1230,False,0
#LikeAGirl,bandsaddict51,RT @EmWatson: My friend @lucywalkerfilm directed this: https://t.co/u7R5sAbD73 and it's bloody brilliant. Watch watch watch  #likeagirl #IW…,2014,Apr,False,1010,False,0
#LikeAGirl,EmilyUrenda,Always #LikeAGirl - Girl Emojis https://t.co/Nmjp0xkFGL via @YouTube,2016,Jan,False,0,False,0
#LikeAGirl,bandsaddict51,RT @AshBenzo: Do emojis represent girls? Watch the new video from @Always and find out! I want a boxer! #LikeAGirl #ad https://t.co/NLUEmib…,2014,Apr,False,362,False,0
#LikeAGirl,bandsaddict51,|RT @Always: We love it, @AshBenzo! How’s this for an unstoppable girl boxer? #LikeAGirl https://t.co/HPuiXsZP3M|,2014,Apr,False,9,False,0
#LikeAGirl,bandsaddict51,RT @Always: @bmr3616 Another good one ;) How's this?  #LikeAGirl https://t.co/AXXml81k6A,2014,Apr,False,7,False,0
#LikeAGirl,bandsaddict51,|RT @Always: We like emojis a lot, but do they represent girls? Watch and find out! #LikeAGirl
https://t.co/a5uvNrIapW|,2014,Apr,False,434,False,0
#LikeAGirl,bandsaddict51,RT @FLOTUS: Hey @Always! We would love to see a girl studying emoji. Education empowers girls around the world. #LetGirlsLearn #LikeAGirl,2014,Apr,False,1784,False,0
#LikeAGirl,bandsaddict51,|RT @Always: Girls send over a BILLION emojis every day. 👸💄👰. But do these emojis represent them? Watch &amp; share: #LIKEAGIRL
https://t.co/cH1…|,2014,Apr,False,1230,False,0
#LikeAGirl,CheckInWithCody,I liked a @YouTube video https://t.co/REu7lwWDVw Re:#LikeAGirl,2011,Nov,False,0,False,0
#LikeAGirl,bandsaddict51,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2014,Apr,False,3867,False,0
#LikeAGirl,JasleenDhillon_,RT @Always: It’s right here @hellosylviaa! Let’s make emojis as unstoppable as girls! #LikeAGirl https://t.co/yEsyQlzADc,2012,Apr,False,44,False,0
#LikeAGirl,6stmarykateo,Let's make emojis as unstoppable as girls. What girl emoji do you want to see? #LikeAGirl https://t.co/CXva38lmDc,2011,Apr,False,0,False,0
#LikeAGirl,callme_NEW,RT @FLOTUS: Hey @Always! We would love to see a girl studying emoji. Education empowers girls around the world. #LetGirlsLearn #LikeAGirl,2011,Sep,False,1784,False,0
#LikeAGirl,ManOfTommorrow,RT @WomensFundofLI: More Female Math and Science Teachers Increase Likelihood Girls Pursue STEM #GirlsInSTEM #LikeAGirl https://t.co/sXbTw9…,2009,Mar,False,3,False,0
#LikeAGirl,HelenKim4,|RT @RockyGapSP: #WomensHistoryMonth celebrates #JaneAddams, 1st woman 2 win #NobelPeacePrize #LikeAGirl https://t.co/9UioLtYQUo… https://t.…|,2011,Nov,False,3,False,0
#LikeAGirl,SpriglerHope,RT @FLOTUS: Hey @Always! We would love to see a girl studying emoji. Education empowers girls around the world. #LetGirlsLearn #LikeAGirl,2015,Jul,False,1784,False,0
#LikeAGirl,SpriglerHope,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2015,Jul,False,3867,False,0
#LikeAGirl,AnasuyaIam,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2013,Jan,False,3867,False,0
#LikeAGirl,GracieGlam2005,Always #LikeAGirl - Girl Emojis https://t.co/TfaQI3Sexn via @YouTube - Show your true colors girls !,2014,Dec,False,0,False,0
#LikeAGirl,jayychristina,|RT @Always: Girls send over a BILLION emojis every day. 👸💄👰. But do these emojis represent them? Watch &amp; share: #LIKEAGIRL
https://t.co/cH1…|,2014,Mar,False,1230,False,0
#LikeAGirl,youlovekyahnaa,|RT @Always: .@FLOTUS Great idea, girls can be anything! Let's do this! #LetGirlsLearn #LikeAGirl https://t.co/ZQQqlYbMx0|,2011,Jan,False,3867,False,0
