Keyword,Screen_Name,Text,Created_At_Year,Created_At_Month,Retweeted,Retweet_Count,Favorited,Favorite_Count
#StemGirls,UTColleges,.@MedwayUTC - a great way to celebrate #InternationalWomensDay! We hope your #STEMGirls enjoy @UKParliament today https://t.co/eJ2SrxrNDM,2011,Sep,FALSE,1,FALSE,0
#StemGirls,RollsRoyceAsia,"When Anna holds an engine part, she sees hundreds of possibilities. #STEMGirls #IWD https://t.co/m4sQff8OuS https://t.co/gVqGtUU4RW",2014,Sep,FALSE,0,FALSE,0
#StemGirls,MC_Stephenson,RT @_Miss_Cleveland: Girls in STEM starts early! #kipp #kacd #STEMgirls https://t.co/0F1L3VGmVM,2011,Jun,FALSE,2,FALSE,0
#StemGirls,mr_justinscott,RT @_Miss_Cleveland: Girls in STEM starts early! #kipp #kacd #STEMgirls https://t.co/0F1L3VGmVM,2012,Jan,FALSE,2,FALSE,0
#StemGirls,bethanymt,@GirlScoutsofSNE @girlscouts @museumofscience -- great overnight for girls teaching them about science and having fun too! #stemgirls,2013,May,FALSE,0,FALSE,1
#StemGirls,chanastiefel,@lauriewallmark @KIDLIT411 Love ADA LOVELACE! Thank you so much! #STEMgirls https://t.co/xOlZsJmpa2,2011,Mar,FALSE,0,FALSE,2
#StemGirls,_Miss_Cleveland,Girls in STEM starts early! #kipp #kacd #STEMgirls https://t.co/0F1L3VGmVM,2009,Mar,FALSE,2,FALSE,4
#StemGirls,Csilcox75,RT @GirlScoutsofSNE: Check out #gssne Troop 274 jumping for joy over their Boston Museum of Science sleep-over! #STEMgirls @girlscouts http…,2009,Jul,FALSE,4,FALSE,0
#StemGirls,DianaLRendina,Getting a @donorschoose package is like having Christmas in March :) #STEMgirls #stewartma… https://t.co/G1pRDdlxhx https://t.co/n3J9tYZztK,2013,Aug,FALSE,0,FALSE,3
#StemGirls,jendinRI,RT @GirlScoutsofSNE: Check out #gssne Troop 274 jumping for joy over their Boston Museum of Science sleep-over! #STEMgirls @girlscouts http…,2011,Apr,FALSE,4,FALSE,0
#StemGirls,luigisfuncenter,RT @GirlScoutsofSNE: Check out #gssne Troop 274 jumping for joy over their Boston Museum of Science sleep-over! #STEMgirls @girlscouts http…,2010,Feb,FALSE,4,FALSE,0
#StemGirls,girlscouts,RT @GirlScoutsofSNE: Check out #gssne Troop 274 jumping for joy over their Boston Museum of Science sleep-over! #STEMgirls @girlscouts http…,2010,Jan,FALSE,4,FALSE,0
#StemGirls,GirlScoutsofSNE,Check out #gssne Troop 274 jumping for joy over their Boston Museum of Science sleep-over! #STEMgirls @girlscouts https://t.co/Rf2t62ooy8,2009,Jul,FALSE,4,FALSE,19
#StemGirls,STEM_classroom,RT @TravGoulter: Great to see the girls getting creative with circuits #MakerMondays #LearningatOC #alarmclock #STEMgirls https://t.co/IjJz…,2015,Mar,FALSE,1,FALSE,0
#StemGirls,TravGoulter,Great to see the girls getting creative with circuits #MakerMondays #LearningatOC #alarmclock #STEMgirls https://t.co/IjJzxuMfir,2015,Feb,FALSE,1,FALSE,4
#StemGirls,TheGirlchildren,"@MythBusters @donttrythis @JamieNoTweet  Thank you for inspiring my daughters to follow their love of science, no matter what. #STEMgirls",2015,Jun,FALSE,0,FALSE,0
#StemGirls,HammondMorton,RT @MortonHighGovs: Morton Science Olympiad Team ready for fun and competition at regionals! #schk12 #gogovs #STEMgirls https://t.co/KWpsfq…,2014,Jan,FALSE,3,FALSE,0
#StemGirls,wpdanko,RT @MortonHighGovs: Morton Science Olympiad Team ready for fun and competition at regionals! #schk12 #gogovs #STEMgirls https://t.co/KWpsfq…,2015,Jun,FALSE,3,FALSE,0
#StemGirls,MortonHighGovs,Morton Science Olympiad Team ready for fun and competition at regionals! #schk12 #gogovs #STEMgirls https://t.co/KWpsfq7vNr,2014,Nov,FALSE,3,FALSE,4
#StemGirls,MamaVacik,Took the girls to the #planetarium and now the little one won't stop yammering about #stars lol 🌟🌙💫 #ScienceFriday #Sciencerules #STEMGirls,2013,Jan,FALSE,0,FALSE,0
#StemGirls,mbmccormac,RT @ProjScientist: CURIOUS about Project Scientist? Watch us in action https://t.co/TNyH81Jecr #STEM #STEMGirls,2012,Mar,FALSE,1,FALSE,0
#StemGirls,mbmccormac,RT @arnads: Raising a STEM Daughter: Tips to Encourage Math and Science -- it Paid Off! https://t.co/VFRej8Szud via @HuffPostParents #STEMG…,2012,Mar,FALSE,2,FALSE,0
#StemGirls,jasmythtaylor,RT @arnads: Raising a STEM Daughter: Tips to Encourage Math and Science -- it Paid Off! https://t.co/VFRej8Szud via @HuffPostParents #STEMG…,2009,Oct,FALSE,2,FALSE,0
#StemGirls,StCeciliasDerry,RT @StMarysDerryTD: @AisConaty @StCeciliasDerry always a pleasure to have your girls! #STEMgirls #engweek16,2011,Feb,FALSE,1,FALSE,0
#StemGirls,StMarysDerryTD,@AisConaty @StCeciliasDerry always a pleasure to have your girls! #STEMgirls #engweek16,2014,Jan,FALSE,1,FALSE,2
,,#STEMgirls #girlswhocode|,2012,Nov,FALSE,0,FALSE,2
,,@SantaMonicaPier tomorrow ,,,,,,
,,2 pm #innovation panel w (Google) X's #DianaSkaar https://t.co/OCiDr5E6Lq|,2009,Apr,FALSE,0,FALSE,0
,,https://t.co/m8yiktxoCc,,,,300,,186
