start_t,stop_t,server_id,player_a,player_b,key
71880,71885, 4f89d73c1dbf9d462000000a, b7bb2be40564849ec825a3deeec033cf3083c074, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
73320,73325, 4f89d73c1dbf9d462000000a, b8922e333cc26621452bd9b2648c6606e9b36389, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
73320,73325, 4f89d73c1dbf9d462000000a, ba247bbcc36061dce28e360d9b33fe87c3b20555, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
73380,73385, 4f89d73c1dbf9d462000000a, ab80c09e78cb76254cb1d8ff16bc9c4c5172a678, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
73860,73865, 4f89d73c1dbf9d462000000a, 78d8058b8e5d2841447ec50b27386ba25b944579, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
73860,73870, 4f89d73c1dbf9d462000000a, 8289c1d2436f3c8355316d39c131ebf954bd4da7, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
74640,74655, 4f89d73c1dbf9d462000000a, 34441d38ccf4de01fe3e8820b3fab63a7463a45c, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
74700,74705, 4f89d73c1dbf9d462000000a, 1181e73df984e36a3f43a589c76f47efc180198e, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
74700,74705, 4f89d73c1dbf9d462000000a, c2349ddd718dbdd9fc37aad20181a7f9ef00f0d7, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
74760,74765, 4f89d73c1dbf9d462000000a, 34441d38ccf4de01fe3e8820b3fab63a7463a45c, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
74760,74765, 4f89d73c1dbf9d462000000a, 3b7ec1fa48d078fae627a958ea3c3e9c58b4ed1f, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
75120,75125, 4f89d73c1dbf9d462000000a, 2cd08e55df73d58e2030db08c96f76c7c0b604fa, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
75120,75125, 4f89d73c1dbf9d462000000a, 2d7df914568a41c15a62e93aa8e7610fc8fecf50, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
75120,75125, 4f89d73c1dbf9d462000000a, 393c94095ecf705750d2dfc8939b7b5340cb64d2, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
75120,75125, 4f89d73c1dbf9d462000000a, 9df9d040174d1319a9662008313278740b69a38e, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
75120,75125, 4f89d73c1dbf9d462000000a, ee2d4641f90234f83c49aac0e3dbd6f46c15f457, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
75180,75185, 4f89d73c1dbf9d462000000a, 38ffb6c72c8c7761d867624aa5f4b3e97032d473, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
75180,75185, 4f89d73c1dbf9d462000000a, 3b7ec1fa48d078fae627a958ea3c3e9c58b4ed1f, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
75180,75185, 4f89d73c1dbf9d462000000a, 51c63725a30809e0f232fd4581f5a8af9138ed5e, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
75180,75185, 4f89d73c1dbf9d462000000a, fbc7eaa27b036353677e72e89e730bae3c854c16, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
75240,75245, 4f89d73c1dbf9d462000000a, b898d5b5b653faa7cb812060cd1c3525be3c7600, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
75420,75425, 4f89d73c1dbf9d462000000a, 183cd127a5e7527185d92f1f977ee424b584c093, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
75420,75425, 4f89d73c1dbf9d462000000a, 934f78045d72bfd295489a42576d121275e882b7, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
75420,75425, 4f89d73c1dbf9d462000000a, 9e6766ba2f06f34b1efe104230d4fb08d391d4b0, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
75420,75425, 4f89d73c1dbf9d462000000a, b2a0c5a3c21486c421ad536f5045f1694f589c34, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
75420,75425, 4f89d73c1dbf9d462000000a, b3aa19612683a90cc48038d13fa3ed3f0ac5be53, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
75420,75430, 4f89d73c1dbf9d462000000a, ff22248164bd87deb3df340485d85ca27829894b, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
75420,75435, 4f89d73c1dbf9d462000000a, fbc7eaa27b036353677e72e89e730bae3c854c16, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
75480,75485, 4f89d73c1dbf9d462000000a, bfaa76c18933de62311c3284efba12c7c8966907, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
75480,75485, 4f89d73c1dbf9d462000000a, fb52e77ebe1fb3afa514b993fadce75fbaf317df, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
76140,76145, 4f89d73c1dbf9d462000000a, fdd1d75f9880b2796b9f24aa44e74df5de2a9a36, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
76140,76150, 4f89d73c1dbf9d462000000a, 536c029e28fd4afb94f5bc6f138ed3d964f183c6, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
76200,76205, 4f89d73c1dbf9d462000000a, 3b7ec1fa48d078fae627a958ea3c3e9c58b4ed1f, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
76200,76205, 4f89d73c1dbf9d462000000a, 3f4e654262dba1186d0e14477ce63f9444574fc1, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
76200,76205, 4f89d73c1dbf9d462000000a, 9a62ce539f8f3ea6049e8f41d48698f7c362e7b9, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
76200,76205, 4f89d73c1dbf9d462000000a, a3072465b096a36e9b7d929a0aa1b39afe55d33b, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
76260,76265, 4f89d73c1dbf9d462000000a, 38ffb6c72c8c7761d867624aa5f4b3e97032d473, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
76440,76445, 4f89d73c1dbf9d462000000a, 645710a053a7815b4df44e0996b0d507f4e562c9, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
76440,76445, 4f89d73c1dbf9d462000000a, ee2d4641f90234f83c49aac0e3dbd6f46c15f457, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
76500,76505, 4f89d73c1dbf9d462000000a, 3e3319a1f5604f65fec5d9ef656a864c8254ce82, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
76500,76505, 4f89d73c1dbf9d462000000a, 51c63725a30809e0f232fd4581f5a8af9138ed5e, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
76500,76505, 4f89d73c1dbf9d462000000a, 5ab56d0a254db8dd0e14cd0b18409ded8dc1ae27, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
76500,76505, 4f89d73c1dbf9d462000000a, 90aa007a52788c3e350e5c8b46506e2a2362f077, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
76500,76505, 4f89d73c1dbf9d462000000a, d989d8d3e6df4c0361a7bf711244a343a08b0a39, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
76500,76505, 4f89d73c1dbf9d462000000a, ee2d4641f90234f83c49aac0e3dbd6f46c15f457, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
76680,76685, 4f89d73c1dbf9d462000000a, ee2d4641f90234f83c49aac0e3dbd6f46c15f457, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
76680,76690, 4f89d73c1dbf9d462000000a, 99a853ca86d55f03d6d082e8a25f3552c924c2d1, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
77520,77525, 4f89d73c1dbf9d462000000a, fbc7eaa27b036353677e72e89e730bae3c854c16, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
77640,77650, 4f89d73c1dbf9d462000000a, 1a14dbfdd9f3713a358b1499f82862c6d9bb203d, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
77700,77705, 4f89d73c1dbf9d462000000a, 1a14dbfdd9f3713a358b1499f82862c6d9bb203d, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
77760,77765, 4f89d73c1dbf9d462000000a, b259b837dab43bd61d613cf0de3a73bb2028669f, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
77760,77765, 4f89d73c1dbf9d462000000a, ee7784449a71cc9515ec63d20d61f18a77f4a574, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
78060,78065, 4f89d73c1dbf9d462000000a, 3f4e654262dba1186d0e14477ce63f9444574fc1, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
78360,78365, 4f89d73c1dbf9d462000000a, 08dd21605ea52213da8f300f8c15a5e0a7ec3eef, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
78360,78380, 4f89d73c1dbf9d462000000a, ba247bbcc36061dce28e360d9b33fe87c3b20555, 000a27231564fa881e9e9792734d1e8f4674ea21, Chat
79020,79025, 4f89d73c1dbf9d462000000a, 1377a54dffb81603e3b01421b1710a82686d3f7d, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
79020,79025, 4f89d73c1dbf9d462000000a, 17bbfaa55839e9a5c8acf4ec09039a7327ad982d, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
79020,79025, 4f89d73c1dbf9d462000000a, 30e2a17f2d3ee26a740add82f954dc71a413f8cb, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
79020,79025, 4f89d73c1dbf9d462000000a, 390a67c14751fef3e7a31ceb0675705a2bb94b55, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
79020,79025, 4f89d73c1dbf9d462000000a, 3e3319a1f5604f65fec5d9ef656a864c8254ce82, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
79020,79025, 4f89d73c1dbf9d462000000a, 66b97d2f133ed5ba98235a6a0a4361cef23a53ac, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
79020,79025, 4f89d73c1dbf9d462000000a, 9a64e935b0e5c4518dc2f02f8cbf08d592cc8aca, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
79020,79025, 4f89d73c1dbf9d462000000a, a7d4b1386bc7735c5fb3359638a3e74acc350e92, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
80400,80405, 4f89d73c1dbf9d462000000a, 0bec1701d9fe9f4f21e069fe1e9578351f2afc90, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
80400,80405, 4f89d73c1dbf9d462000000a, 5aa1bd1cb25ca3e4dabbebe1ba3ac61b3152bb0d, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
80520,80525, 4f89d73c1dbf9d462000000a, b898d5b5b653faa7cb812060cd1c3525be3c7600, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
80520,80530, 4f89d73c1dbf9d462000000a, 1377a54dffb81603e3b01421b1710a82686d3f7d, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
80580,80585, 4f89d73c1dbf9d462000000a, 74ee9a2c13e0a09168bb1f90143dc947f215b03a, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
80580,80585, 4f89d73c1dbf9d462000000a, 8efe2e65d9a93faa43e37fd6563a032fe020ddb8, 000a27231564fa881e9e9792734d1e8f4674ea21, KilledBy
44820,44821, 50aaebde1dbf9d5064000005, e4ce06bd5dff7faafc7adae767fbccc1d6b7891f, 000bc81ed63c7e8600f5fcc43cf40795e50bf1c8, KilledBy
44940,44941, 50aaebde1dbf9d5064000005, 3194e3ede3b8ec77ef12070f3ba51f329c44298a, 000bc81ed63c7e8600f5fcc43cf40795e50bf1c8, Chat
44940,44941, 50aaebde1dbf9d5064000005, aa13e7b009c0c2b19cffd08a3aa84784e3cf460b, 000bc81ed63c7e8600f5fcc43cf40795e50bf1c8, Chat
53280,53282, 50aaebde1dbf9d5064000005, 04a515c4d010e2f4bc99dca845b56f2e8ca02239, 000bc81ed63c7e8600f5fcc43cf40795e50bf1c8, Chat
53340,53342, 50aaebde1dbf9d5064000005, 04a515c4d010e2f4bc99dca845b56f2e8ca02239, 000bc81ed63c7e8600f5fcc43cf40795e50bf1c8, Chat
56100,56102, 50aaebde1dbf9d5064000005, 4a922814adbb9107d075b7de4821dd5488195a3b, 000bc81ed63c7e8600f5fcc43cf40795e50bf1c8, Chat
57900,57901, 50aaebde1dbf9d5064000005, 7033873ffd0fda18692ac7121eb2064cce9cb037, 000bc81ed63c7e8600f5fcc43cf40795e50bf1c8, Chat
60300,60301, 50aaebde1dbf9d5064000005, b9a285260eda4818d5a44cd574a7c46d3916b5c7, 000bc81ed63c7e8600f5fcc43cf40795e50bf1c8, KilledBy
60300,60301, 50aaebde1dbf9d5064000005, ff5ae1816686597581c8faac24e5d97c481ec3af, 000bc81ed63c7e8600f5fcc43cf40795e50bf1c8, KilledBy
60360,60361, 50aaebde1dbf9d5064000005, 3087585770b9107b349186d714f857b450ed7fb8, 000bc81ed63c7e8600f5fcc43cf40795e50bf1c8, KilledBy
60600,60601, 50aaebde1dbf9d5064000005, 04a515c4d010e2f4bc99dca845b56f2e8ca02239, 000bc81ed63c7e8600f5fcc43cf40795e50bf1c8, Chat
62220,62222, 50aaebde1dbf9d5064000005, 69bd05872f204c2914df1b92645a741595b73d7b, 000bc81ed63c7e8600f5fcc43cf40795e50bf1c8, Chat
64620,64621, 50aaebde1dbf9d5064000005, 04a515c4d010e2f4bc99dca845b56f2e8ca02239, 000bc81ed63c7e8600f5fcc43cf40795e50bf1c8, Chat
66120,66121, 50aaebde1dbf9d5064000005, 09d73c668548fa96f14b0c272df368a35141380b, 000bc81ed63c7e8600f5fcc43cf40795e50bf1c8, KilledBy
78000,78001, 50aaebde1dbf9d5064000005, 04a515c4d010e2f4bc99dca845b56f2e8ca02239, 000bc81ed63c7e8600f5fcc43cf40795e50bf1c8, Chat
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
